Product Description	Price	Prime Status	Product URL	Stars	Number of Reviews
30 Pezzi Spessore 0.5/1/1.5 mm Pad Termico in Silicone con Conducibilità Termica 6.0 W/mk, VooGenzek Pad in Silicone Termico Conduttivo Riutilizzabile, per SSD CPU GPU LED IC Chipset Raffreddamento	9,	Non-Prime	https://www.amazon.it/Conducibilit%C3%A0-VooGenzek-Conduttivo-Riutilizzabile-Raffreddamento/dp/B0BBTVN8SD/ref=sr_1_135?keywords=gpu&qid=1699547733&sr=8-135	4,3 su 5 stelle	36
CERRXIAN 12VHPWR 180 Gradi Angolo Adattatore, PCI-e 5.0 12VHPWR ATX3.0 600W 16 Pin 180 Gradi Angolo Femmina a Maschio, per Scheda Grafica GPU 12+4pin RTX 3090Ti 4070Ti 4080 4090 (Tipo A)	17,	Non-Prime	https://www.amazon.it/CERRXIAN-12VHPWR-Adattatore-Femmina-Maschio/dp/B0C4PGS4QL/ref=sr_1_136?keywords=gpu&qid=1699547733&sr=8-136	3,3 su 5 stelle	26
chenyang Cavo modulare da 12 pin a ATX Dual 8 pin e 6 pin splitter GPU scheda grafica per 3080 3090 AX850 AX750 AX650	7,	Non-Prime	https://www.amazon.it/chenyang-modulare-splitter-scheda-grafica/dp/B08PFHVZTS/ref=sr_1_137?keywords=gpu&qid=1699547733&sr=8-137	4,4 su 5 stelle	99
Bewinner Scheda Riser PCI-E da 1X a 16X, Scheda Adattatore Riser GPU con 8 Condensatori, 6 Luci LED, Scheda Adattatore Riser Alimentata a 6 Pin con Scheda PCIE 1X per ETH Mining	8,	Non-Prime	https://www.amazon.it/Bewinner-Scheda-Adattatore-Condensatori-Alimentata/dp/B0CBN685NN/ref=sr_1_138?keywords=gpu&qid=1699547733&sr=8-138	N/A	Disponibilità: solo 2
Aairhut Thermal Pad 13W/mK Cuscinetti Termici, 120x120x1.5mm Silicone Cooling Pad GPU Resistenza al calore non conduttiva Extreme Odyssey Cover con Dual Film Autoadesivi	20,	Non-Prime	https://www.amazon.it/Aairhut-120x120x1-5mm-Resistenza-autoadesive-dissipatore/dp/B09N7K5MKF/ref=sr_1_139?keywords=gpu&qid=1699547733&sr=8-139	4,6 su 5 stelle	219
EZDIY-FAB PCIE 4.0 16x Cavo Riser ad Alta velocità Estrema,PCI Express Gen4,Cavo Riser GPU-Connettore Dritto da 20cm	43,	Non-Prime	https://www.amazon.it/EZDIY-FAB-velocit%C3%A0-Estrema-Express-GPU-Connettore/dp/B09HBTJ6MD/ref=sr_1_140?keywords=gpu&qid=1699547733&sr=8-140	4,1 su 5 stelle	22
Iceberg Thermal FUZEIce Plus - Pasta Termica per CPU GPU (7g+) (13 W/MK)	11,	Non-Prime	https://www.amazon.it/Iceberg-Thermal-FUZEIce-Dissipatore-prestazioni/dp/B08Z7GCZMZ/ref=sr_1_141?keywords=gpu&qid=1699547733&sr=8-141	4,4 su 5 stelle	176
Fasgear Cavo di alimentazione PCIe 5.0 70cm – 16 pin (12+4) 12 VHPWR connettore per RTX 4070 4060 4050 a 2 x 8pin(6+2) PCI-e GPU Sleeved cavo compatibile con alimentatore modulare ASUS EVGA Seasonic	27,	Non-Prime	https://www.amazon.it/Fasgear-Cavo-alimentazione-PCIe-70cm/dp/B0BX46D2Q1/ref=sr_1_142?keywords=gpu&qid=1699547733&sr=8-142	4,2 su 5 stelle	16
CPU + GPU Ventola di raffreddamento per DELL Alienware M15 R3 R4 RTX 2070 3070 12 V TG9V0 D1X38 (GPU)	22,	Non-Prime	https://www.amazon.it/Ventola-raffreddamento-Alienware-TG9V0-D1X38/dp/B0C84MBBSC/ref=sr_1_143?keywords=gpu&qid=1699547733&sr=8-143	N/A	N/A
ADWITS 12 Pezzi Assortiti Spessore 0,5 1,0 1,5 mm Cuscinetti termoconduttivi in Silicone con conduttività Termica 6,0 W/MK, Morbido Sicuro Semplice da Applicare per SSD CPU GPU-Blu	8,	Non-Prime	https://www.amazon.it/ADWITS-Silicone-conduttivo-conducibilit%C3%A0-Applicare/dp/B07X37QS3Z/ref=sr_1_144?keywords=gpu&qid=1699547733&sr=8-144	4,6 su 5 stelle	3.985
Sirlyr Adattatore di alimentazione PCIE 5.0 a 90 gradi, sleeved 16 pin, cavo GPU 12VHPWR, per RTX3090Ti 4080 4090, compatibile Corsaair, Great Wall, Thermaltake, alimentatore modulare, nero	27,	Non-Prime	https://www.amazon.it/Sirlyr-alimentazione-compatibile-Thermaltake-alimentatore/dp/B0C1SX772N/ref=sr_1_145?keywords=gpu&qid=1699547733&sr=8-145	3,2 su 5 stelle	13
EZDIY-FAB Prolunga del Cavo di Alimentazione Della GPU,Connettore PCIe 5.0 da 16Pin (12+4) 12VHPWR Maschio a 3X PCIE 8 PIN per RTX 4070Ti/4080/3090Ti,con Pettini per Cavi Preinstallati-16AWG/Bianco	19,	Non-Prime	https://www.amazon.it/EZDIY-FAB-Alimentazione-Connettore-12-Preinstallati-16AWG/dp/B0BNH1RQK4/ref=sr_1_146?keywords=gpu&qid=1699547733&sr=8-146	4,0 su 5 stelle	22
Aairhut Thermal Pad Termico 6W/MK 4 Pack, 100x100mm 0,5mm 1mm 1,5mm 2mm Silicone Pad di Raffreddamento GPU Non conduttivo Resistenza al Calore Extreme Odyssey Cover	13,	Non-Prime	https://www.amazon.it/Aairhut-raffreddamento-conduttivo-Resistenza-Dissipatore/dp/B09T9YGTRQ/ref=sr_1_147?keywords=gpu&qid=1699547733&sr=8-147	4,7 su 5 stelle	11
Dmjia Pad Termico in Silicone, 30 Pezzi 67 x 20mm Thermal Pad Riutilizzabile, Spessori 0.5 mm/1.0 mm/1.5 mm Pad Termici Autoadesivo, Pad Termico per CPU GPU Dissipatore di Calore	11,	Non-Prime	https://www.amazon.it/Dmjia-Silicone-Riutilizzabile-Autoadesivo-Dissipatore/dp/B09WMR9V11/ref=sr_1_148?keywords=gpu&qid=1699547733&sr=8-148	4,5 su 5 stelle	117
LINKUP - Cavo di Alimentazione PCIE 5.0 Angolo Destro 16Pin (12+4) to 3x8Pin┃16AWG Rivestito┃Compatibile con GPU RTX40 & RTX30 FE┃Progettato solo per PSU Corsair┃70cm	32,	Non-Prime	https://www.amazon.it/LINKUP-Alimentazione-3x8Pin%E2%94%8316AWG-Rivestito%E2%94%83Compatibile-FE%E2%94%83Progettato/dp/B0CG2CNFSH/ref=sr_1_149?keywords=gpu&qid=1699547733&sr=8-149	4,4 su 5 stelle	62
QEEROYO Pad Termico, Thermal Pad, 30 Pezzi Pad Termico in Silicone, Thermal Pad in Silicone Blu, Thermal Pad Riutilizzabile, Termico in Silicone, per CPU GPU Dissipatore di Calore, 0,5/1/ 1,5 mm	7,	Non-Prime	https://www.amazon.it/QEEROYO-Termico-Silicone-Riutilizzabile-Dissipatore/dp/B0CJR8DD9D/ref=sr_1_150?keywords=gpu&qid=1699547733&sr=8-150	N/A	N/A
EZDIY-FAB Prolunga del Cavo di Alimentazione Della GPU,16pin (12+4) 12VHPWR PCIe 5.0 Connettore Maschio-Femmina per RTX 3090Ti 4070Ti 4080 4090,con Cavo a Pettine-16AWG/Nero Bianco	19,	Non-Prime	https://www.amazon.it/EZDIY-FAB-Alimentazione-Connettore-Maschio-Femmina-Pettine-16AWG/dp/B0BXN7RCWW/ref=sr_1_151?keywords=gpu&qid=1699547733&sr=8-151	4,8 su 5 stelle	39
Kalolary Morbido Tampone Conduttivo Termico -2 Pezzi Ad Alte Prestazioni Biadesivo Dissipatore di Calore Rilievo per Il GPU/CPU/VGA/IC/LED Dissipazione del Calore	9,	Non-Prime	https://www.amazon.it/Kalolary-Conductive-Prestazioni-Dissipatore-dissipazione/dp/B07GVJ8MKX/ref=sr_1_152?keywords=gpu&qid=1699547733&sr=8-152	4,3 su 5 stelle	355
Scheda Grafica GTX550Ti, Scheda Grafica da Gioco PCI E 2.0 192BIT GDDR5 da 6 GB, Supporto DirectX11, Display Stereo 3D, Scheda Grafica HDMI VGA DVI a Doppia Ventola per PC da Gioco	138,	Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNTczNzEwMTYzNTU2Nzc6MTY5OTU0NzczMzpzcF9idGY6MzAwMDQ5MjIzNjIyMzMyOjowOjo&url=%2FGrafica-GTX550Ti-Supporto-DirectX11-Display%2Fdp%2FB0BRYJNZDP%2Fref%3Dsr_1_153_sspa%3Fkeywords%3Dgpu%26qid%3D1699547733%26sr%3D8-153-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	3,6 su 5 stelle	3
EZDIY-FAB per Staffa Supporto per Scheda Grafica Verticale con Multi-Angolo, Montaggio per GPU, Kit di Supporto per Scheda Video VGA con Cavo Riser PCIE3.0 - Nero	38,	Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNTczNzEwMTYzNTU2Nzc6MTY5OTU0NzczMzpzcF9idGY6MjAwNDY5MzQ0NDU0OTg6OjA6Og&url=%2FEZDIY-FAB-Supporto-Verticale-Multi-Angolo-PCIE-Nero%2Fdp%2FB08R9RP4T4%2Fref%3Dsr_1_154_sspa%3Fkeywords%3Dgpu%26qid%3D1699547733%26sr%3D8-154-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	3,6 su 5 stelle	180
EZDIY-FAB Supporto per Scheda Grafica Verticale, Supporto per GPU, Kit di Supporto VGA per Scheda Video con Cavo Riser PCIE 3.0 da 20 cm / 7,8 Pollici - Bianco	37,	Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNTczNzEwMTYzNTU2Nzc6MTY5OTU0NzczMzpzcF9idGY6MjAwNDY5MzQ0NDUzOTg6OjA6Og&url=%2FEZDIY-FAB-Supporto-Grafica-Verticale-Pollici%2Fdp%2FB08R9Q7ZWG%2Fref%3Dsr_1_155_sspa%3Fkeywords%3Dgpu%26qid%3D1699547733%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	4,0 su 5 stelle	245
Scheda Grafica da Gioco GTX 1060, 3GB GDDR5 192BIT 4K HDR, Doppia Ventola di Raffreddamento Portatile a Basso Rumore, Uscita DVI DP HDMI, Scheda Video Desktop per Giochi per PC	220,	Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNTczNzEwMTYzNTU2Nzc6MTY5OTU0NzczMzpzcF9idGY6MzAwMDY5NDE0NTg0OTMyOjowOjo&url=%2FGrafica-Ventola-Raffreddamento-Portatile-Desktop%2Fdp%2FB0B77968ZT%2Fref%3Dsr_1_156_sspa%3Fkeywords%3Dgpu%26qid%3D1699547733%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	N/A	Disponibilità: solo 1
HP AMD FirePro 2270 NVIDIA QUADRO RTX5000 16GB CTLR	1.719,00	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MDkxODExMjg2NDE2Njc3OjE2OTk1NDc3Mzg6c3BfYXRmX25leHQ6MjAxNDE0MjY2NDU0OTg6OjA6Og&url=%2FHP-NVIDIA-Quadro-5000-16GB%2Fdp%2FB07PJSNX3F%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Dgpu%26qid%3D1699547738%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	4,7 su 5 stelle	2
AXOTEN Mining Rig Mining Chassis Alimentatore di rete da 3300 W per macchine da miniera, CPU SSD RAM Rig Mining Motherboard, sistema operativo Linux OS/Windows 8 slot GPU (70 mm), senza GPU ETHW,ETC	389,99	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MDkxODExMjg2NDE2Njc3OjE2OTk1NDc3Mzg6c3BfYXRmX25leHQ6MjAwNTYyMDczMTIwOTg6OjA6Og&url=%2FAXOTEN-Alimentatore-macchine-Motherboard-operativo%2Fdp%2FB09YD477GW%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Dgpu%26qid%3D1699547738%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	3,2 su 5 stelle	20
PCIE Riser Card 8 condensatori, GPU Extender Riser Card per Bitcoin Litecoin ETH Ethereum Mining, con cavo di prolunga USB 3.0 da 60 cm e cavo di alimentazione SATA 6PIN (V009s-PLUS, 2 pezzi)	18,99	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MDkxODExMjg2NDE2Njc3OjE2OTk1NDc3Mzg6c3BfYXRmX25leHQ6MjAwMjgxNTE4MzU1OTg6OjA6Og&url=%2Fcondensatori-Extender-Litecoin-alimentazione-V009s-PLUS%2Fdp%2FB09M38G7Z5%2Fref%3Dsr_1_147_sspa%3Fkeywords%3Dgpu%26qid%3D1699547738%26sr%3D8-147-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	4,3 su 5 stelle	119
Scheda Grafica RX580, Scheda Grafica per Computer GDDR5 da 8 GB a 256 Bit con Doppia Ventola 1284/7000 MHz, Scheda Grafica Dedicata per Giochi per Computer Desktop con HDMI, 3 X DP per Computer	178,40	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MDkxODExMjg2NDE2Njc3OjE2OTk1NDc3Mzg6c3BfYXRmX25leHQ6MjAxMDUyODk3NjAxOTg6OjA6Og&url=%2FGrafica-Computer-Ventola-Dedicata-Desktop%2Fdp%2FB0BHQYMXXN%2Fref%3Dsr_1_148_sspa%3Fkeywords%3Dgpu%26qid%3D1699547738%26sr%3D8-148-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	3,6 su 5 stelle	14
upHere Nero Supporto GPU Scheda Grafica,360 gradi di regolazione Supporto GPU in Alluminio,impedisce la Scheda Grafica Sag Holder, Supporta tutte le Schede Grafiche,GH05K	13,99	Non-Prime	https://www.amazon.it/upHere-Supporto-regolazione-Alluminio-impedisce/dp/B0C27ZFWFM/ref=sr_1_149?keywords=gpu&qid=1699547738&sr=8-149	4,5 su 5 stelle	706
ELUTENG [20 cm PCI-E 16 x 3.0 Scheda Grafica Riser Cavo Prolunga VGA 90 Gradi Adattatore PCI Express Porta GPU Espansione Flessibile Scheda Angolare	22,99	Non-Prime	https://www.amazon.it/ELUTENG-3-0-adattatore-espansione-flessibile/dp/B0B4DRHNC1/ref=sr_1_150?keywords=gpu&qid=1699547738&sr=8-150	4,1 su 5 stelle	44
EZDIY-FAB Cavo con Manicotto PCIE 6+2 Pin,Cavi con Manicotto GPU,Prolunga per Alimentazione Elettrica-Nero	8,99	Non-Prime	https://www.amazon.it/EZDIY-FAB-Manicotto-Prolunga-Alimentazione-Elettrica-Nero/dp/B08KT5QXF6/ref=sr_1_151?keywords=gpu&qid=1699547738&sr=8-151	4,4 su 5 stelle	58
LINKUP - AVA5 Cavo Riser PCIE 5.0┃Pronto Futuro per Supporto GPU Verticale Gen 5┃Velocità x16 128GB/s con Ritiming del Link e Correzione Errori di Potenza┃PCIE 4.0 Compatibile┃Angolo Retto, Nero 15cm	88,95	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo2ODA5OTg2NjU5ODYzNjc3OjE2OTk1NDc3Mzg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDA2OTM5OTM5MTgzMjo6MDo6&url=%2FLINKUP-5-0%25E2%2594%2583Pronto-5%25E2%2594%2583Velocit%25C3%25A0-Potenza%25E2%2594%2583PCIE-Compatibile%25E2%2594%2583Angolo%2Fdp%2FB0CC3SZZ7R%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%253Aamzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%26cv_ct_cx%3Dgpu%26keywords%3Dgpu%26pd_rd_i%3DB0CC3SZZ7R%26pd_rd_r%3Dbae560c8-99e1-4f8c-884c-581258a72d76%26pd_rd_w%3DXMPgV%26pd_rd_wg%3DFMLUm%26pf_rd_p%3D67a3e64a-7fcc-40cb-a348-256ff292c061%26pf_rd_r%3DNKZYXC5RV3XJ9G5EVWFV%26qid%3D1699547738%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-145-b1149505-6a8e-43e6-ad16-2b4f2671e365-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1	4,5 su 5 stelle	2.003
upHere Nero Supporto GPU Scheda Grafica,360 gradi di regolazione Supporto GPU in Alluminio,impedisce la Scheda Grafica Sag Holder, Supporta tutte le Schede Grafiche,GH05K	13,99	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo2ODA5OTg2NjU5ODYzNjc3OjE2OTk1NDc3Mzg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTYwMTQ2NTM0OTk4OjoxOjo&url=%2FupHere-Supporto-regolazione-Alluminio-impedisce%2Fdp%2FB0C27ZFWFM%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%253Aamzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%26cv_ct_cx%3Dgpu%26keywords%3Dgpu%26pd_rd_i%3DB0C27ZFWFM%26pd_rd_r%3Dbae560c8-99e1-4f8c-884c-581258a72d76%26pd_rd_w%3DXMPgV%26pd_rd_wg%3DFMLUm%26pf_rd_p%3D67a3e64a-7fcc-40cb-a348-256ff292c061%26pf_rd_r%3DNKZYXC5RV3XJ9G5EVWFV%26qid%3D1699547738%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-146-b1149505-6a8e-43e6-ad16-2b4f2671e365-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1	4,5 su 5 stelle	706
upHere GPU Scheda di Supporto LED ARGB Scheda Grafica Scheda Video per Supporto a Sfera/Custodia per Frame, schede Singole o Doppie,G276ARGB	15,99	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo2ODA5OTg2NjU5ODYzNjc3OjE2OTk1NDc3Mzg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTI4MzI1NTk4MTk4OjoyOjo&url=%2FupHere-G276ARGB-Supporto-supporto-grafica%2Fdp%2FB08YYB3WM2%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%253Aamzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%26cv_ct_cx%3Dgpu%26keywords%3Dgpu%26pd_rd_i%3DB08YYB3WM2%26pd_rd_r%3Dbae560c8-99e1-4f8c-884c-581258a72d76%26pd_rd_w%3DXMPgV%26pd_rd_wg%3DFMLUm%26pf_rd_p%3D67a3e64a-7fcc-40cb-a348-256ff292c061%26pf_rd_r%3DNKZYXC5RV3XJ9G5EVWFV%26qid%3D1699547738%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-147-b1149505-6a8e-43e6-ad16-2b4f2671e365-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1	4,2 su 5 stelle	892
GLOTRENDS Supporto per scheda grafica GPU, supporto universale per schede grafiche VGA, alluminio aerospaziale anodizzato, supporto per slot singolo regolabile fai da te per computer case (nero)	11,99	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo2ODA5OTg2NjU5ODYzNjc3OjE2OTk1NDc3Mzg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTE1NDQzMzg1Nzk4OjozOjo&url=%2FGLOTRENDS-universale-aerospaziale-anodizzato-regolabile%2Fdp%2FB08KVXY359%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%253Aamzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%26cv_ct_cx%3Dgpu%26keywords%3Dgpu%26pd_rd_i%3DB08KVXY359%26pd_rd_r%3Dbae560c8-99e1-4f8c-884c-581258a72d76%26pd_rd_w%3DXMPgV%26pd_rd_wg%3DFMLUm%26pf_rd_p%3D67a3e64a-7fcc-40cb-a348-256ff292c061%26pf_rd_r%3DNKZYXC5RV3XJ9G5EVWFV%26qid%3D1699547738%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-148-b1149505-6a8e-43e6-ad16-2b4f2671e365-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1	4,4 su 5 stelle	311
Pilikoll Supporto Scheda Grafica Nero Supporto Scheda Grafica GPU Supporto Scheda Video Staffa di Supporto in Alluminio(L)	11,99	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo2ODA5OTg2NjU5ODYzNjc3OjE2OTk1NDc3Mzg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTI4Mzc3MzU2NDk4Ojo0Ojo&url=%2FPilikoll-Supporto-Scheda-Grafica-Alluminio%2Fdp%2FB0BWF51X5C%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%253Aamzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%26cv_ct_cx%3Dgpu%26keywords%3Dgpu%26pd_rd_i%3DB0BWF51X5C%26pd_rd_r%3Dbae560c8-99e1-4f8c-884c-581258a72d76%26pd_rd_w%3DXMPgV%26pd_rd_wg%3DFMLUm%26pf_rd_p%3D67a3e64a-7fcc-40cb-a348-256ff292c061%26pf_rd_r%3DNKZYXC5RV3XJ9G5EVWFV%26qid%3D1699547738%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-149-b1149505-6a8e-43e6-ad16-2b4f2671e365-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1	4,6 su 5 stelle	216
chenyang Cavo modulare da 12 pin a ATX Dual 8 pin e 6 pin splitter GPU scheda grafica per 3080 3090 AX850 AX750 AX650	7,69	Non-Prime	https://www.amazon.it/chenyang-modulare-splitter-scheda-grafica/dp/B08PFHVZTS/ref=sr_1_152?keywords=gpu&qid=1699547738&sr=8-152	4,4 su 5 stelle	99
1 Pezzi Supporto per Scheda Grafica in Alluminio, Supporto in Alluminio per Scheda Video Nero, Supporto GPU Altezza Regolabile per 73-120 mm Altezza, Per Tenere la Scheda Grafica in Posizione (Nero)	9,49	Non-Prime	https://www.amazon.it/Supporto-Grafica-Alluminio-Regolabile-Posizione/dp/B0BXSZKFR2/ref=sr_1_153?keywords=gpu&qid=1699547738&sr=8-153	5,0 su 5 stelle	3
upHere ARGB Staffa di supporto GPU per scheda grafica, slot singolo regolabile, supporto per scheda video con LED ARGB 5V 3PIN, GH03ARGB	16,55	Non-Prime	https://www.amazon.it/upHere-supporto-grafiche-regolabile-Supporto/dp/B09KRPN6D8/ref=sr_1_154?keywords=gpu&qid=1699547738&sr=8-154	4,3 su 5 stelle	182
EZDIY-FAB per Staffa Supporto per Scheda Grafica Verticale con Multi-Angolo, Montaggio per GPU, Kit di Supporto per Scheda Video VGA con Cavo Riser PCIE3.0 - Nero	38,99	Non-Prime	https://www.amazon.it/EZDIY-FAB-Supporto-Verticale-Multi-Angolo-PCIE-Nero/dp/B08R9RP4T4/ref=sr_1_155?keywords=gpu&qid=1699547738&sr=8-155	3,6 su 5 stelle	180
Lian-Li Kit GPU Verticale VG4-4W - Bianco	76,89	Non-Prime	https://www.amazon.it/Lian-Li-Kit-GPU-Verticale-VG4-4W/dp/B0C84PJ67Y/ref=sr_1_156?keywords=gpu&qid=1699547738&sr=8-156	4,4 su 5 stelle	20
CERRXIAN 12VHPWR 180 Gradi Angolo Adattatore, PCI-e 5.0 12VHPWR ATX3.0 600W 16 Pin 180 Gradi Angolo Femmina a Maschio, per Scheda Grafica GPU 12+4pin RTX 3090Ti 4070Ti 4080 4090 (Tipo A)	17,99	Non-Prime	https://www.amazon.it/CERRXIAN-12VHPWR-Adattatore-Femmina-Maschio/dp/B0C4PGS4QL/ref=sr_1_157?keywords=gpu&qid=1699547738&sr=8-157	3,3 su 5 stelle	26
Sxhlseller Cavo di Prolunga per Scheda Grafica PCIE 4.0 X16 Cavo Riser PCIE 4.0 X16, Cavo di Prolunga GPU a Doppia Faccia da 180 Gradi per RTX 4090 per RX 7900 XT (Black)	41,85	Non-Prime	https://www.amazon.it/Sxhlseller-Prolunga-Scheda-Grafica-Doppia/dp/B0CLVQZD4F/ref=sr_1_158?keywords=gpu&qid=1699547738&sr=8-158	N/A	N/A
30 Pezzi Spessore 0.5/1/1.5 mm Pad Termico in Silicone con Conducibilità Termica 6.0 W/mk, VooGenzek Pad in Silicone Termico Conduttivo Riutilizzabile, per SSD CPU GPU LED IC Chipset Raffreddamento	9,99	Non-Prime	https://www.amazon.it/Conducibilit%C3%A0-VooGenzek-Conduttivo-Riutilizzabile-Raffreddamento/dp/B0BBTVN8SD/ref=sr_1_159?keywords=gpu&qid=1699547738&sr=8-159	4,3 su 5 stelle	36
EZDIY-FAB Staffa verticale per scheda grafica PCIE, supporto verticale per GPU, kit di supporto VGA per scheda video, colore: nero	22,69	Non-Prime	https://www.amazon.it/EZDIY-FAB-Supporto-verticale-PCIE-supporto/dp/B09WV7WGWF/ref=sr_1_160?keywords=gpu&qid=1699547738&sr=8-160	4,3 su 5 stelle	38
YAODHAOD GPU VGA PCIe 8 pin U Turn 180 Gradi Angolo Connettore, per desktop scheda grafica, confezione da 2 (8 pin A)	7,99	Non-Prime	https://www.amazon.it/YAODHAOD-Connettore-desktop-grafica-confezione/dp/B0B1J8VGX5/ref=sr_1_161?keywords=gpu&qid=1699547738&sr=8-161	4,4 su 5 stelle	25
Pad Termico in Silicone, 3 Pezzi Pad Termico 100x100 (3 Spessori: 0,5mm / 1,0mm / 1,5mm) Pad Termico per CPU, Cuscinetto in Silicone Conduttivo Termico, Pad di Conducibilità Termica in Silicone	6,59	Non-Prime	https://www.amazon.it/Pad-Termico-Silicone-100x100-Spessori/dp/B0C23FS9ML/ref=sr_1_162?keywords=gpu&qid=1699547738&sr=8-162	4,4 su 5 stelle	49
XZMCAT Supporto Scheda Grafica, Supporto Scheda Video in Alluminio, Supporto GPU Regolabile in Altezza, Gpu Support Nera 120 mm	8,99	Non-Prime	https://www.amazon.it/XZMCAT-Supporto-Grafica-Alluminio-Regolabile/dp/B0C3V1TJQ5/ref=sr_1_163?keywords=gpu&qid=1699547738&sr=8-163	4,6 su 5 stelle	3
Pilikoll YouMen Supporto Scheda Grafica GPU Supporto Supporto Scheda Video Nero Supporto GPU	11,59	Non-Prime	https://www.amazon.it/YouMen-Supporto-Scheda-Grafica-Video/dp/B09Q861KPQ/ref=sr_1_164?keywords=gpu&qid=1699547738&sr=8-164	4,6 su 5 stelle	216
Bewinner Scheda Riser PCI-E da 1X a 16X, Scheda Adattatore Riser GPU con 8 Condensatori, 6 Luci LED, Scheda Adattatore Riser Alimentata a 6 Pin con Scheda PCIE 1X per ETH Mining	8,42	Non-Prime	https://www.amazon.it/Bewinner-Scheda-Adattatore-Condensatori-Alimentata/dp/B0CBN685NN/ref=sr_1_165?keywords=gpu&qid=1699547738&sr=8-165	N/A	Disponibilità: solo 2
